,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,0,Donald Trump Just Said The One Thing That No Other President Ever Has Before. We Can’t Stop Cheering This. http://viid.me/qbveAt pic.twitter.com/dsqmllKWML,2017-03-02 15:01:53,2,1,837437835611271168,"{'neg': 0.178, 'neu': 0.688, 'pos': 0.134, 'compound': -0.0258}",0.0871818181818,0.0599772727273
1,1,1,1,Donald Trump Just Said The One Thing That No Other President Ever Has Before. We Can’t Stop Cheering This. http://NewsUnitedStates.co.vu/1UA pic.twitter.com/jFJ74Jjshc,2017-03-02 15:01:52,1,2,837437833136627712,"{'neg': 0.178, 'neu': 0.688, 'pos': 0.134, 'compound': -0.0258}",0.0871818181818,0.0599772727273
2,2,2,2,If the cap fits: Vietnam absentee Donald Trump's military look raises eyebrows http://NewsUnitedStates.co.vu/1U3 pic.twitter.com/7ZPGq9LImy,2017-03-02 15:00:55,0,0,837437590332551168,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.2732}",0.0871818181818,0.0599772727273
3,3,3,3,This just in: Hitler also used to sneeze. Donald Trump has sneezed in his life. #literallyhitlerhttps://twitter.com/washingtonpost/status/837368413685153793 …,2017-03-02 14:33:50,2,0,837430774869655553,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0871818181818,0.0599772727273
4,4,4,4,Attorney General Jeff Sessions: I Will Recuse from Investigations of Donald Trump Campaign http://NewsUnitedStates.co.vu/1TJ pic.twitter.com/mSUCS57Kwv,2017-03-02 13:54:19,0,0,837420830652977156,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0871818181818,0.0599772727273
5,5,5,5,BREAKING – Donald Trump Makes His Move to SHUT DOWN Black Lives Matter. Support? http://viid.me/qbcypB pic.twitter.com/DrSfyUUWpn,2017-03-02 13:37:57,3,2,837416715134750721,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.4215}",0.0871818181818,0.0599772727273
6,6,6,6,"Sen. #JeffSessions endorses Donald Trump at Madison, Ala. rally in front of huge crowd #JeffSessions http://dlvr.it/NWn0yn pic.twitter.com/NqExAuGNeP",2017-03-02 12:45:21,0,0,837403474916605953,"{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.5719}",0.0871818181818,0.0599772727273
7,7,7,7,LIVE STREAM: President Donald Trump Speaks at the NAVY USS Gerald R. Ford (PCU) via Geller Report ... http://tinyurl.com/z4hrwmv ,2017-03-02 12:38:53,0,0,837401848566906880,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0871818181818,0.0599772727273
8,8,8,8,Donald Trump says no reason for Jeff Sessions to leave Russia probe http://bit.ly/2lyonDJ  #ALPoliticspic.twitter.com/WWQ4Tnuz0M,2017-03-02 12:25:19,0,0,837398434998968320,"{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.34}",0.0871818181818,0.0599772727273
9,9,9,9,LIVE STREAM: President Donald Trump Speaks at the NAVY USS Gerald R. Ford (PCU) via Geller Report ... http://tinyurl.com/zd6uvf6 ,2017-03-02 12:08:53,0,1,837394300396797954,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0871818181818,0.0599772727273
10,10,10,10,Donald Trump Has ‘Total’ Confidence in Attorney General Jeff Sessions http://NewsUnitedStates.co.vu/1SK pic.twitter.com/JO4zImTsWz,2017-03-02 12:05:30,3,0,837393447413673985,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}",0.0871818181818,0.0599772727273
