,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
21,21,21,21,"@ChelseaClinton @KellyannePolls really women attacking a woman,  what craziness has came out of people that wants to talk about Donald Trump",2017-03-05 06:11:29,1,0,838391520759808000,"{'neg': 0.246, 'neu': 0.754, 'pos': 0.0, 'compound': -0.7076}",0.04325,0.123722222222
22,22,22,22,SCANDAL OF THE CENTURY! Donald Trump Just Exposed Obama For HORRIBLE Crime! HERE IS THE PROOF!! http://NewsUnitedStates.co.vu/1la pic.twitter.com/s5II40Aasp,2017-03-05 02:16:15,0,2,838332322365636608,"{'neg': 0.516, 'neu': 0.484, 'pos': 0.0, 'compound': -0.9304}",0.04325,0.123722222222
23,23,23,23,Weekend Update on Donald Trump's Wiretapping Accusation - SNL https://youtu.be/O4PlNQ9Uhzg  via @YouTube @moveon @theyoungturks @TPM @thenation,2017-03-05 01:13:12,0,0,838316454822952961,"{'neg': 0.125, 'neu': 0.875, 'pos': 0.0, 'compound': -0.25}",0.04325,0.123722222222
24,24,24,24,Weekend Update on Donald Trump's Wiretapping Accusation - SNL https://youtu.be/O4PlNQ9Uhzg  via @YouTube @CNN @foxnews @Msnbc @cbsnews,2017-03-05 01:12:48,0,0,838316354021249025,"{'neg': 0.125, 'neu': 0.875, 'pos': 0.0, 'compound': -0.25}",0.04325,0.123722222222
25,25,25,25,Weekend Update on Donald Trump's Wiretapping Accusation - SNL https://youtu.be/O4PlNQ9Uhzg  via @YouTube,2017-03-05 01:12:34,0,0,838316293904269312,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.25}",0.04325,0.123722222222
26,26,26,26,Did President Obama Spy On Donald Trump? | True News https://youtu.be/Q_0HAWWeC4E  via @YouTube,2017-03-05 00:37:15,0,0,838307408002887687,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}",0.04325,0.123722222222
27,27,27,27,You idiot Donald Trump there are so many Americans that have DUIs are you deporting them anywhere and taking them away from their kids. ! https://twitter.com/therickydavila/status/838173327567032320 …,2017-03-04 21:12:58,0,0,838255996073992192,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.5562}",0.04325,0.123722222222
28,28,28,28,Come on Donald Trump are you stupid or do you just look the part. I hear for soundproof walls calling your name. Wiretapping really. SICK !!,2017-03-04 20:55:56,1,0,838251709814222848,"{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.8523}",0.04325,0.123722222222
29,29,29,29,"WATCH: Donald Trump Releases Short Video and Asks EVERYONE to Watch It
MAGA http://www.angrypatriotmovement.com/trump-releases-short-video/ …",2017-03-04 20:27:27,0,0,838244542402945024,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.04325,0.123722222222
30,30,30,30,Donald Trump has pretty much treated America and winning the election like a bad business deal that he's done so many times before.,2017-03-04 20:05:09,1,0,838238930709458944,"{'neg': 0.114, 'neu': 0.588, 'pos': 0.297, 'compound': 0.6808}",0.04325,0.123722222222
31,31,31,31,Obama Team Slams Donald Trump Wiretap Claims As ‘False Nonsense’ http://hollywoodlife.com/2017/03/04/barack-obama-denies-wiretapping-donald-trump-allegations/ … via @HollywoodLife,2017-03-04 19:02:11,1,0,838223084276568064,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.04325,0.123722222222
32,32,32,32,Joy Reid: Donald Trump Is the ‘Baggage-in-Chief’ http://NewsUnitedStates.co.vu/1kd pic.twitter.com/E5Nk4fjj85,2017-03-04 18:07:09,0,0,838209236450496512,"{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.5859}",0.04325,0.123722222222
33,33,33,33,Breitbart News’ John Carney vs CNN’s Brian Stelter: Should Americans Panic over Donald Trump? http://NewsUnitedStates.co.vu/1kY pic.twitter.com/bfvz21a79l,2017-03-04 17:50:14,0,0,838204978552438784,"{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.5106}",0.04325,0.123722222222
34,34,34,34,"@MattMcMuscles who has smaller baby hands: Donald Trump, or @AngriestPat ?",2017-03-04 16:21:55,0,0,838182750771359744,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.04325,0.123722222222
35,35,35,35,Donald Trump claims Barack Obama had phones wiretapped; Obama denies it http://bit.ly/2lJKE1v  #ALPoliticspic.twitter.com/ZiuQwnviQr,2017-03-04 16:05:09,0,0,838178531859292161,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.4215}",0.04325,0.123722222222
