,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,0,"Today while teaching Sunday School I got asked: ""is Donald Trump a Christian?""",2017-03-05 15:59:50,2,0,838539582748704768,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0638828749235,0.114338695741
1,1,1,1,Why is this not news?  Donald Trump pal Tevfik Arif busted in Turkey for Sexscapades http://www.dailykos.com/story/2016/3/13/1500536/-Why-is-this-not-news-Donald-Trump-pal-Tevfik-Arif-busted-in-Turkey-for-Sexscapades … #Trumprussia,2017-03-05 15:57:42,0,0,838539046624190464,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0638828749235,0.114338695741
2,2,2,2,"9/25/1690
A newspaper in Boston? I told the Governor & council to kill it -no press in the Colonies! A free press enslaves the rich. Bad!pic.twitter.com/MGxQ3RKv7U",2017-03-05 15:56:28,5,2,838538736237322240,"{'neg': 0.297, 'neu': 0.5, 'pos': 0.203, 'compound': -0.4912}",0.0638828749235,0.114338695741
3,3,3,3,Donald Trump And The Felon: Inside His Business Dealings With A Mob-Connected Hustler via @forbes http://www.forbes.com/sites/richardbehar/2016/10/03/donald-trump-and-the-felon-inside-his-business-dealings-with-a-mob-connected-hustler/#65262e072282 … #Trumprussia,2017-03-05 15:55:51,0,0,838538580502814720,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0638828749235,0.114338695741
4,4,4,4,Your FUT CHAMPS matchmaking is about as useful as the wall Donald trump wants to build @EASPORTSFIFA,2017-03-05 15:46:40,1,0,838536271211343872,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.7531}",0.0638828749235,0.114338695741
5,5,5,5,Donald Trump allegedly tapped phone lines at Mar-a-Lago http://dlvr.it/NY4kq3 pic.twitter.com/opCP6NRbKu,2017-03-05 15:46:09,0,0,838536137836654592,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0638828749235,0.114338695741
6,6,6,6,"12/14/1941
What the hell was that? My supporters should be viciously defending my statement that FDR staged the attack on Pearl Harbor! Sad!https://twitter.com/maggieNYT/status/838515729423007744 …",2017-03-05 15:42:21,7,2,838535182567157760,"{'neg': 0.326, 'neu': 0.585, 'pos': 0.089, 'compound': -0.8264}",0.0638828749235,0.114338695741
7,7,7,7,Donald Trump signed off deal designed to deprive US of tens of millions of dollars in tax http://www.telegraph.co.uk/news/2016/05/25/exclusive-donald-trump-signed-off-deal-designed-to-deprive-us-of/?WT.mc_id=tmg_share_tw … #trump,2017-03-05 15:42:19,0,0,838535172622442497,"{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.4767}",0.0638828749235,0.114338695741
8,8,8,8,"""Even Donald Trump officials 'don't know' where he got wiretap claims from."" I'm heading for my fallout shelter...good luck. @JoeNBC",2017-03-05 15:41:30,0,0,838534970717040640,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.4588}",0.0638828749235,0.114338695741
9,9,9,9,How Donald Trump is viewed by China's Communist Party http://ift.tt/2m9fEKg  #bbcnews,2017-03-05 15:38:15,0,0,838534150982365185,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}",0.0638828749235,0.114338695741
10,10,10,10,Noooo who did this? #donaldtrump pic.twitter.com/nVNDpaJfgD,2017-03-05 15:38:07,0,0,838534116937125889,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0638828749235,0.114338695741
11,11,11,11,"Is Donald Trump bonkers, paranoid or trapped? http://www.smh.com.au/world/is-donald-trump-bonkers-paranoid-or-trapped-20170305-gurajo.html … via @smh",2017-03-05 15:29:15,0,0,838531885407952896,"{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.6597}",0.0638828749235,0.114338695741
12,12,12,12,"Fact. Donald Trump is the President elected that's his position which the people spoke by voting. Stop with the nonsense, let the man work!",2017-03-05 15:28:44,2,1,838531756357644289,"{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.636}",0.0638828749235,0.114338695741
13,13,13,13,How Donald Trump is viewed by China's Communist Party pic.twitter.com/vBLzoSqYwf,2017-03-05 15:27:09,0,0,838531356111978498,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}",0.0638828749235,0.114338695741
14,14,14,14,"President Obama warned Donald Trump North Korea was going to be #1 issue. Instead, Trump violates Emoluments Clause. https://twitter.com/YonhapNews/status/838526580037042177 …",2017-03-05 15:25:53,0,0,838531037026107393,"{'neg': 0.241, 'neu': 0.759, 'pos': 0.0, 'compound': -0.6597}",0.0638828749235,0.114338695741
15,15,15,15,#Wiretapping #Obama To the surprise of no one who has followed Donald Trump’s campaign as it has grown and... http://fb.me/1UiqMneyj ,2017-03-05 15:21:37,0,0,838529966434365442,"{'neg': 0.099, 'neu': 0.807, 'pos': 0.094, 'compound': -0.0258}",0.0638828749235,0.114338695741
