,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,0,"@ABC Yep and his name is trump, donald trump. He specializes in money laundering and bankruptcies.",2017-03-05 12:35:21,9,0,838488123537416192,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.296}",0.0870456477176,0.101044947753
1,1,1,1,"Yes, the Obama Administration Spied on Donald Trump http://amf.so/14bEI ",2017-03-05 11:48:39,0,0,838476368555888640,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}",0.0870456477176,0.101044947753
2,2,2,2,Actor accuses Donald Trump of extraordinary racist slur http://www.independent.co.uk/news/world/americas/donald-trump-don-cheadle-racist-misogynistic-golf-slurs-a7612651.html …,2017-03-05 10:46:07,0,0,838460632772947968,"{'neg': 0.478, 'neu': 0.522, 'pos': 0.0, 'compound': -0.7506}",0.0870456477176,0.101044947753
3,3,3,3,We have the tweets Donald Trump’s Russia conspirator Roger Stone deleted after melting down http://www.palmerreport.com/politics/donald-trumps-russia-conspirator-roger-stone-deletes-tweets-total-nutjob-meltdown/1788/ … via @PalmerReport,2017-03-05 10:26:18,0,0,838455644734672897,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0870456477176,0.101044947753
4,4,4,4,"@RogerJStoneJr @realDonaldTrump why would anyone believe roger stone,a  crackpot, and donald trump, a despot?",2017-03-05 09:47:41,0,0,838445926708477952,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0870456477176,0.101044947753
5,5,5,5,‘Donald Trump started this’: ABC host goes ballistic on Sarah Huckabee Sanders’ wiretapping spin http://www.rawstory.com/2017/03/donald-trump-started-this-abc-host-goes-ballistic-on-sarah-huckabee-sanders-wiretapping-spin/#.WLxJvkQ3OmE.twitter …,2017-03-05 09:24:17,3,2,838440038086008832,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0870456477176,0.101044947753
6,6,6,6,I liked a @YouTube video from @stefanmolyneux http://youtu.be/Q_0HAWWeC4E?a  Did President Obama Spy On Donald Trump? | True News,2017-03-05 09:00:00,0,0,838433927077511169,"{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.7149}",0.0870456477176,0.101044947753
7,7,7,7,"Alex Oronov, organizer of Russia-Ukraine blackmail plan sent 2 Donald Trump, dies suspiciously http://www.palmerreport.com/opinion/alex-oronov-organizer-russia-ukraine-blackmail-plan-sent-donald-trump-dropped-dead/1785/ … via @PalmerReport Hmm",2017-03-05 08:47:07,1,1,838430684435787777,"{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.4019}",0.0870456477176,0.101044947753
8,8,8,8,We have tweets Donald Trump’s Russia conspirator Roger Stone deleted after melting down https://www.palmerreport.com/politics/donald-trumps-russia-conspirator-roger-stone-deletes-tweets-total-nutjob-meltdown/1788/ … via @PalmerReport Traitors!,2017-03-05 08:45:03,0,0,838430167412305920,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0870456477176,0.101044947753
9,9,9,9,@ananavarro @kattjenny1 @GrahamBlog donald trump is going for broke. he will disregard all guidelines and restraints of ethics and laws to do so. this is a dangerous moment,2017-03-05 07:57:13,2,0,838418128459591680,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.8055}",0.0870456477176,0.101044947753
10,10,10,10,Obama Administration CONFIRMS Wiretapping on Donald Trump | Watters Worl... https://youtu.be/OSdODs7XWSY  via @YouTube,2017-03-05 07:52:33,0,1,838416952603222016,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0870456477176,0.101044947753
11,11,11,11,"@SteveKopack wrong the greatest abuse of power is happening RIGHT NOW, by donald trump",2017-03-05 07:47:38,0,0,838415718227980289,"{'neg': 0.324, 'neu': 0.489, 'pos': 0.187, 'compound': -0.4767}",0.0870456477176,0.101044947753
12,12,12,12,Deep dodo for Donald? US Congressman offers withering response to Donald Trump's wiretap claims https://www.yahoo.com/news/us-congressman-offers-withering-response-214300259.html?soc_src=community&soc_trk=tw … via @YahooNews,2017-03-05 07:00:45,0,0,838403919545978881,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0870456477176,0.101044947753
13,13,13,13,I liked a @YouTube video http://youtu.be/DKo81bWBuHs?a  Chelsea Handler Blames the Kardashians for Donald Trump | Vanity Fair,2017-03-05 06:56:23,1,0,838402819841536000,"{'neg': 0.234, 'neu': 0.508, 'pos': 0.259, 'compound': 0.128}",0.0870456477176,0.101044947753
14,14,14,14,Donald Trump is doing everything he can to try to save himself from dying in prison for committing treason. He'll fail. #MAGAhttps://twitter.com/BraddJaffy/status/838387923523407873 …,2017-03-05 06:20:18,0,0,838393738757996544,"{'neg': 0.311, 'neu': 0.545, 'pos': 0.144, 'compound': -0.7351}",0.0870456477176,0.101044947753
15,15,15,15,Why Fox News just can't quit Donald Trump https://youtu.be/UYMIgnw2FPU  via @YouTube #DonaldTrump #FoxNews,2017-03-05 05:26:07,0,0,838380101213401088,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0870456477176,0.101044947753
16,16,16,16,If you're cheering Obama and his operatives #wiretapping @POTUS because you hate Donald Trump.... you're too f'up to reason with! @GOP #p2,2017-03-04 18:24:18,4,4,838213549189038080,"{'neg': 0.146, 'neu': 0.733, 'pos': 0.121, 'compound': -0.1759}",0.0870456477176,0.101044947753
17,17,17,17,Donald Trump appears to have illegally leaked classified info in his Trump Tower wiretap tweets - Palmer Report http://www.palmerreport.com/opinion/donald-trump-leaked-classified-info-tower-wiretap/1782/ …,2017-03-04 17:24:52,4,5,838198592737325056,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.3182}",0.0870456477176,0.101044947753
18,18,18,18,Pat Robertson's Exclusive Interview with Donald Trump https://youtu.be/I0X4epmPrck  via @YouTube,2017-03-04 16:30:43,1,0,838184965938401281,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.128}",0.0870456477176,0.101044947753
19,19,19,19,Donald Trump dossier: intelligence sources vouch for author's credibility | US news | The Guardian https://www.theguardian.com/us-news/2017/jan/12/intelligence-sources-vouch-credibility-donald-trump-russia-dossier-author?CMP=Share_AndroidApp_Tweet …,2017-03-04 16:11:39,0,0,838180168602570752,"{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.4767}",0.0870456477176,0.101044947753
