,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,0,"Did #Obama Spy On #DonaldTrump During Election 

http://buff.ly/2mxPGCQ ",2017-03-06 14:14:07,0,0,838875367586816001,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.110952380952,0.110666666667
1,1,1,1,"Is #Obama Using Loyalist In Government To Undermine #DonaldTrump
http://buff.ly/2mcECbL ",2017-03-06 14:12:41,0,0,838875005815558145,"{'neg': 0.173, 'neu': 0.63, 'pos': 0.197, 'compound': 0.0772}",0.110952380952,0.110666666667
2,2,2,2,"Retweeted Donald Trump Exposed (@DTrumpExposed):

It's time to invoke the 25th Amendment!  
RETWEET to show your... http://fb.me/2cBwSbfW9 ",2017-03-06 13:45:34,0,0,838868179573166082,"{'neg': 0.09, 'neu': 0.91, 'pos': 0.0, 'compound': -0.1511}",0.110952380952,0.110666666667
3,3,3,3,I'm starting to think Donald Trump held a rally at Walmart to get supporters. https://twitter.com/jonanthony7/status/838834546342825984 …,2017-03-06 13:06:00,3,0,838858224774209536,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}",0.110952380952,0.110666666667
4,4,4,4,"""Donald Trump is the most powerful cornered animal in the world"" - the guardian https://apple.news/ATOO5MDSUSV2JkP3erUF_eg …",2017-03-06 12:36:26,1,1,838850783126794240,"{'neg': 0.136, 'neu': 0.687, 'pos': 0.177, 'compound': 0.1815}",0.110952380952,0.110666666667
5,5,5,5,"Did #Obamy Spy On #DonaldTrump During Election
https://youtu.be/v40RBLxrpZI pic.twitter.com/LFDlEV4ef8",2017-03-06 11:47:06,0,0,838838367865483266,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.110952380952,0.110666666667
6,6,6,6,"Problems With Anonymous Sources #FakeNews #DonaldTrump
https://youtu.be/F5XJzzEsBTI pic.twitter.com/cDQcZ3JcC7",2017-03-06 11:27:08,0,0,838833343869386752,"{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.4019}",0.110952380952,0.110666666667
7,7,7,7,Is Donald Trump really worth some tax cuts? http://www.motherjones.com/kevin-drum/2017/03/donald-trump-really-worth-some-tax-cuts … via @motherjones,2017-03-06 09:40:52,0,0,838806601742053378,"{'neg': 0.164, 'neu': 0.672, 'pos': 0.164, 'compound': -0.0018}",0.110952380952,0.110666666667
8,8,8,8,Donald Trump Russia Probe: Americans Want Special Prosecutor | http://Time.com  http://time.com/4691594/donald-trump-russia-poll/?utm_source=feedburner&utm_medium=email&utm_campaign=Feed%3A+timeblogs%2Fswampland+%28TIME%3A+Politics%29 …,2017-03-06 09:05:55,0,0,838797803115642882,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.4588}",0.110952380952,0.110666666667
9,9,9,9,Donald Trump and Rex Tellerson all want the oil in Iraq and their interests are protected by the  new travel orders. #Trumprussia #trumplies,2017-03-06 09:04:38,0,0,838797482842796035,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.6369}",0.110952380952,0.110666666667
