,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
18,18,18,18,"I just love Lewis Black, dont you?Lewis Black Destroys Donald Trump (2017) https://youtu.be/Z_x6Qk13Tv8 ",2017-03-02 21:29:47,0,0,837535453200830464,"{'neg': 0.0, 'neu': 0.584, 'pos': 0.416, 'compound': 0.7978}",0.0837142857143,0.0773571428571
19,19,19,19,Wilbur Ross At Nexus Of Donald Trump Russian Deal | Rachel Maddow | MSNBC https://youtu.be/WX8dgbr5EI8 ,2017-03-02 21:01:15,0,0,837528271235371008,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0837142857143,0.0773571428571
20,20,20,20,Patrick Stewart Is Becoming A U.S. Citizen So He Can Fight Donald Trump | The Huffington Post http://www.huffingtonpost.com/entry/patrick-stewart-citizen-donald-trump_us_58b8d055e4b0b99894166043?xzj0xoys1f53jzia4i& …,2017-03-02 20:57:50,0,0,837527411541495808,"{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.4336}",0.0837142857143,0.0773571428571
21,21,21,21,Donald Trump Made The Worst Mistake During His Speech To Congress | The Huffington Post http://www.huffingtonpost.com/entry/donald-trump-made-the-worst-mistake-during-his-recent-speech_us_58b81bbce4b0a8ded67aa463?l77s07i2bczg833di&& …,2017-03-02 20:53:18,0,0,837526272804696067,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.7579}",0.0837142857143,0.0773571428571
22,22,22,22,"Donald Trump Is Making America White Again-As Promised

http://flip.it/pUkuzQ ",2017-03-02 19:42:34,0,0,837508472409321472,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}",0.0837142857143,0.0773571428571
23,23,23,23,"These watchdog groups just accused Donald Trump of breaking campaign finance law

http://flip.it/3guCWy ",2017-03-02 19:37:35,0,0,837507217179955200,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",0.0837142857143,0.0773571428571
24,24,24,24,"The ultimate case for a special prosecutor and the eventual resignation of Donald Trump
http://flip.it/W21LKS ",2017-03-02 19:34:09,0,0,837506355116314624,"{'neg': 0.13, 'neu': 0.71, 'pos': 0.16, 'compound': 0.128}",0.0837142857143,0.0773571428571
25,25,25,25,What Donald #Trump’s America really needs is ‘The Office of Official Lies’http://www.miamiherald.com/news/local/news-columns-blogs/fabiola-santiago/article136083808.html …,2017-03-02 19:13:54,0,0,837501259695407104,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0837142857143,0.0773571428571
26,26,26,26,@DanaWinters93 republican national committee and Donald Trump for president 2020,2017-03-02 19:12:21,0,0,837500868555591680,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0837142857143,0.0773571428571
27,27,27,27,"Looks like Donald Trump Jr will be going down too... Bye bye junior.

#TrumpCircus #AmericaforSalehttps://www.wsj.com/articles/donald-trump-jr-was-likely-paid-at-least-50-000-for-event-held-by-hosts-allied-with-russia-on-syria-1488473640 …",2017-03-02 19:09:26,1,0,837500134397202433,"{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.3612}",0.0837142857143,0.0773571428571
