,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,0,Major Leader Of The Catholic Church Declares To All Those Protesting Against Donald Trump: 'Where… http://shoebat.com/2017/02/08/major-leader-of-the-catholic-church-declares-to-all-those-protesting-against-donald-trump-where-were-you-when-muslim-terrorists-were-slaughtering-and-persecuting-christians/ … via @walidshoebat,2017-03-01 15:40:27,0,0,837085154946469888,"{'neg': 0.141, 'neu': 0.859, 'pos': 0.0, 'compound': -0.4215}",0.0653956402906,0.0844610359309
1,1,1,1,Donald Trump still silent a day after Russia bombs and kills U.S. backed troops in Syria - Palmer Report http://www.palmerreport.com/opinion/donald-trump-still-silent-a-day-after-russia-bombs-and-kills-u-s-backed-troops-in-syria/1715/ …,2017-03-01 15:04:21,3,6,837076069417017345,"{'neg': 0.17, 'neu': 0.777, 'pos': 0.053, 'compound': -0.5267}",0.0653956402906,0.0844610359309
2,2,2,2,How This Iconic Skating Rink Tells the Story of Donald Trump http://bit.ly/2lV9jU8 ,2017-03-01 14:28:33,0,0,837067058768723968,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0653956402906,0.0844610359309
3,3,3,3,Donald Trump's Speech to Congress Was 'All Him': VP Mike Pence http://www.nbcnews.com/storyline/trumps-address-to-congress/donald-trump-s-speech-congress-was-all-him-vp-mike-n727506 …,2017-03-01 13:45:27,0,0,837056211656679424,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0653956402906,0.0844610359309
4,4,4,4,The two most debased moments of Donald Trump’s speech to Congress: http://www.slate.com/articles/news_and_politics/politics/2017/03/the_two_most_debased_moments_of_donald_trump_s_speech_to_congress.html?wpsrc=sh_all_dt_tw_top … via @slate,2017-03-01 13:33:59,1,0,837053327284174851,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0653956402906,0.0844610359309
5,5,5,5,"Sexual assault 
Tax evasion 

Oh wait, these are Donald Trump crimes. https://twitter.com/WritersofColour/status/836990895010562054 …",2017-03-01 13:08:27,0,0,837046902273241096,"{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.5859}",0.0653956402906,0.0844610359309
6,6,6,6,Donald Trump and the 48 Laws of Power http://tws.io/2mffALg  via @WeeklyStandard,2017-03-01 12:52:29,0,0,837042881474904064,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0653956402906,0.0844610359309
7,7,7,7,The most outrageous of Donald Trump's bogus employment statistics http://www.msnbc.com/rachel-maddow-show/the-most-outrageous-donald-trumps-bogus-employment-statistics … via @msnbc,2017-03-01 10:45:53,0,0,837011024024739841,"{'neg': 0.23, 'neu': 0.77, 'pos': 0.0, 'compound': -0.5095}",0.0653956402906,0.0844610359309
8,8,8,8,"Student Removed From Class For Defending Donald Trump
Like and share America-Today for more http://fb.me/LVU70H9q ",2017-03-01 10:12:17,5,5,837002566026190848,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.5719}",0.0653956402906,0.0844610359309
9,9,9,9,"When you fact-check Donald Trump's latest speech, you find that even the technically true parts aren't really true http://www.independent.co.uk/voices/donald-trump-speech-latest-joint-address-congress-nato-immigration-obama-mexico-false-claims-a7605501.html …",2017-03-01 09:54:18,1,2,836998041462714368,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.6808}",0.0653956402906,0.0844610359309
10,10,10,10,President Donald Trump tells Congress immigration reform is possible. What does that look like? http://azc.cc/2mDkhMi pic.twitter.com/wIONBuaDNq,2017-03-01 08:40:13,2,0,836979397114486785,"{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.3612}",0.0653956402906,0.0844610359309
11,11,11,11,Donald Trump postpones state visit to Britain until October amid fears he will create 'a scene' http://www.telegraph.co.uk/news/2017/03/01/donald-trump-postpones-state-visitto-britain-amid-fears-will/ …,2017-03-01 08:10:05,0,0,836971816681799680,"{'neg': 0.245, 'neu': 0.65, 'pos': 0.105, 'compound': -0.4215}",0.0653956402906,0.0844610359309
12,12,12,12,Showed EXACTLY how much people hate Trump when we elected him to the White House! American Patriots support Donald Trump and his policies! https://twitter.com/Mike_P_Williams/status/836934336788185092 …,2017-03-01 07:36:01,0,0,836963240848535553,"{'neg': 0.148, 'neu': 0.759, 'pos': 0.093, 'compound': -0.3786}",0.0653956402906,0.0844610359309
13,13,13,13,You don't have to be a scientist to know Donald Trump is a threat to humanity  (you do have to be smart tho) but let a scientist explain why https://twitter.com/MotherJones/status/836958002817155072 …,2017-03-01 07:17:37,1,0,836958612677259264,"{'neg': 0.076, 'neu': 0.861, 'pos': 0.064, 'compound': -0.09}",0.0653956402906,0.0844610359309
14,14,14,14,"Fact-checking Donald Trump's first presidential address to Congress | US news | The Guardian

More fact checking.  https://www.theguardian.com/us-news/2017/mar/01/donald-trump-congress-address-fact-check?utm_source=esp&utm_medium=Email&utm_campaign=GU+Today+USA+-+Collections+2017&utm_term=215539&subid=17977357&CMP=GT_US_collection …",2017-03-01 07:16:17,0,0,836958277355233286,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0653956402906,0.0844610359309
