,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,0,I'd just like proof that Donald Trump is the real damn president https://twitter.com/BverInFL/status/839263082413191169 …,2017-03-07 15:55:45,6,8,839263329923248128,"{'neg': 0.167, 'neu': 0.679, 'pos': 0.154, 'compound': -0.0516}",0.0748860555011,0.143925844728
1,1,1,1,Donald Trump wearing a thot choker,2017-03-07 15:54:33,5,0,839263030508683264,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0748860555011,0.143925844728
2,2,2,2,"@CNN
Donald Trump's Fault!",2017-03-07 15:21:27,0,0,839254699794649088,"{'neg': 0.499, 'neu': 0.501, 'pos': 0.0, 'compound': -0.4574}",0.0748860555011,0.143925844728
3,3,3,3,Briarwood elementary student meets President Donald Trump during White House tour http://trib.al/715P3Rb pic.twitter.com/rtOvnHjfIw,2017-03-07 13:39:06,27,9,839228940250120193,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0748860555011,0.143925844728
4,4,4,4,Businessman with links to Russia and Donald Trump dies in unexplained circumstances http://www.independent.co.uk/news/world/americas/ukranian-businesman-russia-and-donald-trump-dies-michael-cohen-michael-flynn-donald-trump-vladimir-a7612866.html …,2017-03-07 11:24:49,0,0,839195148319879173,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0748860555011,0.143925844728
5,5,5,5,Donald Trump vs. the Food Snobs - http://cornerstonefineestates.com/donald-trump-vs-the-food-snobs/ …,2017-03-07 10:57:05,0,0,839188170591842304,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.34}",0.0748860555011,0.143925844728
6,6,6,6,#PressPlay: President #DonaldTrump surprises visitors at the #WhiteHouse as public tours resume… https://www.instagram.com/p/BRWNx21Ajl7/ ,2017-03-07 10:34:39,0,0,839182524953812992,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.2263}",0.0748860555011,0.143925844728
7,7,7,7,"Moderator speaking now, saying group ""deeply concerned abt person, presidency of Donald Trump."" 61 people here. pic.twitter.com/xUMqpnwf2w",2017-03-07 09:21:48,0,0,839164191361626112,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0748860555011,0.143925844728
8,8,8,8,@thelovemaster if Donald Trump cured cancer you would have a problem with it. You don't know what he is going to do yet.,2017-03-07 09:01:03,0,0,839158968719142913,"{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.7964}",0.0748860555011,0.143925844728
9,9,9,9,Donald Trump surprises Alabama students during White House tour http://bit.ly/2lToqtP  #ALPoliticspic.twitter.com/5bb4enwgoB,2017-03-07 08:14:57,0,0,839147367605522432,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.2263}",0.0748860555011,0.143925844728
10,10,10,10,"As president, Donald Trump seeks answers on his own wiretap mystery http://bit.ly/2lTbowH  #ALPoliticspic.twitter.com/cvNZ3dgQE5",2017-03-07 07:47:19,0,0,839140413659230209,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0748860555011,0.143925844728
11,11,11,11,Tucker Carlson: ‘Cannot Overstate’ How Much ‘Republicans in D.C. Hate Donald Trump’ http://ift.tt/2mxebPU  #WashFreeBeacon #tcot,2017-03-07 07:31:20,1,0,839136391665700865,"{'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.5719}",0.0748860555011,0.143925844728
12,12,12,12,Executive Orders Signed By Donald Trump http://ThePartyRepublican.co.vu/41 pic.twitter.com/b8tVFhHmot,2017-03-07 07:01:13,0,0,839128809253163008,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0748860555011,0.143925844728
13,13,13,13,Donald Trump Falsely Blames Barack Obama For Releasing Guantanamo Detainees http://ThePartyRepublican.co.vu/3o pic.twitter.com/AdI7WBdmtM,2017-03-07 06:30:23,0,0,839121051988590592,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.4019}",0.0748860555011,0.143925844728
