,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,0,Doctors: We could not create a leader more dangerously MENTALLY ILL than Donald Trump (VIDEO) http://bit.ly/2n3zQ03  via @egbertowillies,2017-03-07 15:56:41,2,1,839263567186550785,"{'neg': 0.389, 'neu': 0.611, 'pos': 0.0, 'compound': -0.8361}",0.0962962962963,0.114851851852
1,1,1,1,"Not all #feminists are the same. Some of them fanatically hate #DonaldTrump because of his ""masculine"" personality. 
https://mobile.twitter.com/RouleReport/status/839258989875507200 …",2017-03-07 15:50:05,0,0,839261905243889664,"{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.5719}",0.0962962962963,0.114851851852
2,2,2,2,"""This will be a plan where you can choose your plan. You know what the  plan is -- this is the plan."" -- Donald Trump",2017-03-07 14:52:49,0,0,839247494475214848,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0962962962963,0.114851851852
3,3,3,3,Hacker Kim Dotcom on Wikileaks CIA Documents: Donald Trump Was Spied on 24-7 with His Phone http://www.thegatewaypundit.com/2017/03/hacker-kim-dotcom-wikileaks-cia-documents-donald-trump-spied-24-7-phone/ …,2017-03-07 14:08:26,4,11,839236324519354368,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0962962962963,0.114851851852
4,4,4,4,"@sweden @ALinusson On behalf of America, I apologize for Donald Trump. He's a disgusting freak and we're doing our best to stop him.",2017-03-07 12:39:53,5,0,839214037661409280,"{'neg': 0.282, 'neu': 0.532, 'pos': 0.186, 'compound': -0.4404}",0.0962962962963,0.114851851852
5,5,5,5,I liked a @YouTube video from @stefanmolyneux http://youtu.be/Lqd-1tnhkFI?a  The Truth About ObamaGate | Donald Trump Wiretapping Scandal,2017-03-07 11:51:30,0,0,839201863387992064,"{'neg': 0.153, 'neu': 0.579, 'pos': 0.268, 'compound': 0.296}",0.0962962962963,0.114851851852
6,6,6,6,“Donald Trump is going down. His house of cards will collapse at some point. The leaks will keep...” https://tmblr.co/ZCvxby2JGakHN ,2017-03-07 11:12:19,0,0,839192003904745472,"{'neg': 0.151, 'neu': 0.849, 'pos': 0.0, 'compound': -0.4939}",0.0962962962963,0.114851851852
7,7,7,7,How Donald Trump’s Immigrant Grandfather Once Begged Not to be Deported http://anonhq.com/how-donald-trumps-immigrant-grandfather-once-begged-not-to-be-deported/ … via @AnonHQ,2017-03-07 10:46:10,0,0,839185421321981953,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0962962962963,0.114851851852
8,8,8,8,VIDEO: President Donald Trump's revised travel ban eases some of the legal questions  but critics say it doesn't answer all of them pic.twitter.com/EmV64smRH3,2017-03-07 08:23:05,2,2,839149414295851010,"{'neg': 0.189, 'neu': 0.704, 'pos': 0.107, 'compound': -0.4939}",0.0962962962963,0.114851851852
9,9,9,9,"Gov. Doug Ducey asks President Donald Trump for $600M for sewer, road, water projects http://azc.cc/2lFO6uG  via @azcentral",2017-03-07 08:20:30,0,0,839148761888641024,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0962962962963,0.114851851852
10,10,10,10,Congress Can Remove Donald Trump From Office Without Impeaching Him - TIME https://apple.news/AnnJHVXHgSki-OVHFJiX61A …,2017-03-07 06:50:11,0,0,839126034184187904,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0962962962963,0.114851851852
11,11,11,11,Donald Trump is bringing the ‘War on Terror’ home — using shock and awe on America itself http://www.rawstory.com/2017/03/donald-trump-is-bringing-the-war-on-terror-home-using-shock-and-awe-on-america-itself/#.WL6nd8uDBv8.twitter …,2017-03-07 04:28:45,0,0,839090442712985600,"{'neg': 0.414, 'neu': 0.586, 'pos': 0.0, 'compound': -0.872}",0.0962962962963,0.114851851852
12,12,12,12," NYT op-ed calls for Donald Trump to 'Pause This Presidency'

https://twitter.com/i/moments/838785442866728960 …",2017-03-06 23:00:13,1,0,839007764013707264,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0962962962963,0.114851851852
13,13,13,13,"If Obama eavesdropped on Angel Merkel (his trusted ally and friend), he would damn sure eavesdrop on Donald Trump. https://twitter.com/Sophia4Trump/status/838929625682071552 …",2017-03-06 20:25:26,0,0,838968812292595712,"{'neg': 0.108, 'neu': 0.677, 'pos': 0.215, 'compound': 0.4019}",0.0962962962963,0.114851851852
14,14,14,14,VIDEO: President Donald Trump's revised travel ban eases some of the legal questions  but critics say it doesn't answer all of them pic.twitter.com/abNmHDh6Qk,2017-03-06 20:18:37,1,3,838967097355091968,"{'neg': 0.189, 'neu': 0.704, 'pos': 0.107, 'compound': -0.4939}",0.0962962962963,0.114851851852
