,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
0,0,0,0,"#DonaldTrump’s Worst Deal - The New Yorker
https://www.google.com/amp/www.newyorker.com/magazine/2017/03/13/donald-trumps-worst-deal/amp …",2017-03-06 14:43:25,0,0,838882740674113536,"{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.6249}",0.102894736842,0.0883421052632
1,1,1,1,"@AuntMoira @PolitiFact This Chris Hedges ? ""Widespread social unrest will ignite when Donald Trump’s base realizes it has been betrayed.""",2017-03-06 13:51:46,1,0,838869741473263617,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.102894736842,0.0883421052632
2,2,2,2,The Curious World of Donald Trump’s Private Russian Connections http://wp.me/p4ja0Z-CvZ ,2017-03-06 13:48:04,0,0,838868811755433984,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.3182}",0.102894736842,0.0883421052632
3,3,3,3,We're tracking the creeping authoritarianism of Donald Trump. #Trumpocracy http://www.motherjones.com/politics/2017/03/creeping-authoritarianism-trump-trumpocracy … via @MotherJones,2017-03-06 12:57:43,0,0,838856140083572737,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.102894736842,0.0883421052632
4,4,4,4,"Donald Trump spends 31 percent of time on vacation, plays golf 8 times in 6 weeks—on taxpayer dime. http://www.dailykos.com/stories/2017/3/6/1640646/-Donald-Trump-spends-31-of-time-on-vacation-plays-golf-8-times-in-6-weeks-on-taxpayer-dime …",2017-03-06 11:59:25,0,0,838841467196043264,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.25}",0.102894736842,0.0883421052632
5,5,5,5,Spies have ‘considerable intelligence’ of collusion between Russian officials and Donald Trump team http://www.independent.co.uk/news/world/americas/donald-trump-russia-collusion-campaign-us-spies-nsa-agent-considerable-intelligence-a7613266.html …,2017-03-06 11:57:48,0,0,838841060633772032,"{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.4767}",0.102894736842,0.0883421052632
6,6,6,6,I liked a @YouTube video http://youtu.be/Hb903-EfKRM?a  Donald Trump Handshake Robot,2017-03-06 11:18:57,0,0,838831283438485507,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}",0.102894736842,0.0883421052632
7,7,7,7,"Morning Joe’s Mika Makes Tearful Statement About Donald Trump, “This Presidency Is Fake And Failed” http://fb.me/1Q3m1LCHE ",2017-03-06 11:11:18,0,0,838829357774819328,"{'neg': 0.314, 'neu': 0.686, 'pos': 0.0, 'compound': -0.7506}",0.102894736842,0.0883421052632
8,8,8,8,"#Resist Don't get distracted by #Trump's antics.
The Curious World of Donald Trump’s Private Russian Connections http://wp.me/p4ja0Z-CvZ ",2017-03-06 10:32:32,0,0,838819604067672064,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.5165}",0.102894736842,0.0883421052632
9,9,9,9,Russian pal Dmitry Rybolovlev may have flown in yet again for Donald Trump’s Mar-a-Lago weekend http://www.palmerreport.com/opinion/dmitry-rybolovlev-may-have-flown-in-yet-again-for-donald-trumps-latest-mar-a-lago-visit/1801/ … via @PalmerReport,2017-03-06 09:58:09,0,0,838810950488764417,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.102894736842,0.0883421052632
